id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-102341254-B1,Blockchain based claim and reward model for lost property ,????? ?????,"???, ???",03/03/2020,03/03/2020,22/12/2021,22/12/2021,https://patents.google.com/patent/KR102341254B1/en,https://patentimages.storage.googleapis.com/d3/bb/15/c7aec9551f537b/112020022663825-pat00001.png
KR-102120611-B1,"Backup data management system based on bitcoin reward, and method thereof ",???,???,03/03/2020,03/03/2020,08/06/2020,08/06/2020,https://patents.google.com/patent/KR102120611B1/en,https://patentimages.storage.googleapis.com/9b/49/70/3fed62b585a79a/112020022471451-pat00001.png
KR-102317888-B1,A blockchain based privacy preserving incentive mechanism in crowdsensing applications ,????? ?????,"???, ??",04/03/2020,04/03/2020,26/10/2021,26/10/2021,https://patents.google.com/patent/KR102317888B1/en,https://patentimages.storage.googleapis.com/45/7e/33/2811f856e0f3b2/112020023189032-pat00001.png
KR-102380504-B1,Service system and method for electronic wallet using bookmarklet ,???? ???,???,16/03/2020,16/03/2020,31/03/2022,31/03/2022,https://patents.google.com/patent/KR102380504B1/en,https://patentimages.storage.googleapis.com/db/ca/8e/6fc36e037df513/112020027674136-pat00001.png
KR-102569409-B1,Systems and methods for virtual distributed ledger networks ,?? ???? ????,"?? ???????, ??? ????, ?? ???, ??? ??",18/03/2019,18/03/2020,21/08/2023,21/08/2023,https://patents.google.com/patent/KR102569409B1/en,
KR-102390396-B1,Ready Pending trading system based electronic wallet and method for trading the same ,???? ?????,"???, ???, ???",29/03/2018,30/03/2020,13/05/2022,13/05/2022,https://patents.google.com/patent/KR102390396B1/en,https://patentimages.storage.googleapis.com/2d/1e/7f/a4ca474fbf547c/112020033209542-pat00001.png
KR-102137269-B1,Communication system and method between blockchains ,???? ?????,"???, ???, ???, ???",07/04/2020,07/04/2020,23/07/2020,23/07/2020,https://patents.google.com/patent/KR102137269B1/en,https://patentimages.storage.googleapis.com/a3/f2/5d/bc21452984b54e/112020036131819-pat00001.png
KR-102348774-B1,Blockchain Nodes and Blockchain System Having the Same ,????? ?????,???,08/04/2020,08/04/2020,07/01/2022,07/01/2022,https://patents.google.com/patent/KR102348774B1/en,https://patentimages.storage.googleapis.com/c0/a6/4a/7ab1a1951e5ffd/112020036422395-pat00001.png
KR-102285882-B1,"Blockchain consensus method based on variable quorum, blockcahin node device and program using the same ",????? ?????,"???, ???",19/11/2019,13/04/2020,05/08/2021,05/08/2021,https://patents.google.com/patent/KR102285882B1/en,https://patentimages.storage.googleapis.com/9f/d2/8f/a506234bd3240b/112020038073298-pat00001.png
KR-102303364-B1,Method and system for processing transaction based blockchain ,????? ?????,"???, ???, ???, ???",13/04/2020,13/04/2020,17/09/2021,17/09/2021,https://patents.google.com/patent/KR102303364B1/en,https://patentimages.storage.googleapis.com/f4/af/1e/50de9feeff1253/112020038287419-pat00002.png
KR-102357595-B1,Blockchain-based authentication system and method for preventing interception hacking attacks ,??????????,"???, ???",21/04/2020,21/04/2020,28/01/2022,28/01/2022,https://patents.google.com/patent/KR102357595B1/en,https://patentimages.storage.googleapis.com/04/bd/4c/a3198724313667/112020041037911-pat00001.png
KR-102212019-B1,DoorLock Control System of Vehicle by Using Blockchain and Family's Smart Terminal and System thereof ,???,???,22/04/2020,22/04/2020,03/02/2021,03/02/2021,https://patents.google.com/patent/KR102212019B1/en,https://patentimages.storage.googleapis.com/9b/62/2c/8c3a3b0dc61668/112020041296086-pat00001.png
KR-102254642-B1,Platform of recognizing and saving biometric marker based block chain ,(?)????,???,24/04/2020,24/04/2020,21/05/2021,21/05/2021,https://patents.google.com/patent/KR102254642B1/en,https://patentimages.storage.googleapis.com/a0/53/3a/3e84fd4f83f6ab/112020042479574-pat00001.png
KR-102188257-B1,Error Operating Preventing System of Spring Cooler of Building and System thereof ,???? ??????,???,27/04/2020,27/04/2020,08/12/2020,08/12/2020,https://patents.google.com/patent/KR102188257B1/en,https://patentimages.storage.googleapis.com/63/2e/09/50d2564528fef2/112020043464287-pat00001.png
KR-102172536-B1,Block chain and Communication Means System for Impact Preventing System of Road Autonomous Vehicle ,???? ??????,???,02/05/2020,02/05/2020,30/10/2020,30/10/2020,https://patents.google.com/patent/KR102172536B1/en,https://patentimages.storage.googleapis.com/c1/18/ef/cc11cc0eade9a5/112020044956846-pat00001.png
KR-102538491-B1,System and method for performance management using block-chain ,?????? ????,"???, ???, ???",07/05/2020,07/05/2020,30/05/2023,30/05/2023,https://patents.google.com/patent/KR102538491B1/en,https://patentimages.storage.googleapis.com/dc/e1/a0/9442338a64a105/112020046462211-pat00001.png
KR-102208399-B1,System for protecting personal Intellectual Property and method thereof ,???,???,07/07/2020,07/07/2020,27/01/2021,27/01/2021,https://patents.google.com/patent/KR102208399B1/en,https://patentimages.storage.googleapis.com/c6/f5/67/d5c39969cb639f/112020070578968-pat00001.png
KR-20190107230-A,Method for lottery service based on block chain ,???? ???,???,08/03/2018,08/03/2018,19/09/2019,,https://patents.google.com/patent/KR20190107230A/en,https://patentimages.storage.googleapis.com/b5/6b/d4/3187a4eb544d6a/pat00001.png
KR-102350639-B1,Methode for servicing gift certificate based on blockchain ,"???, ???, ???","???, ???, ???",14/07/2020,14/07/2020,12/01/2022,12/01/2022,https://patents.google.com/patent/KR102350639B1/en,https://patentimages.storage.googleapis.com/ec/74/15/12d6a1ecb03858/112020073332116-pat00001.png
KR-102250861-B1,System for easy payment based on blockchain using emotion ,???,"???, ???, ???",13/08/2019,03/08/2020,11/05/2021,11/05/2021,https://patents.google.com/patent/KR102250861B1/en,https://patentimages.storage.googleapis.com/07/48/14/1e837f73412860/112020081465628-pat00001.png
KR-102343461-B1,Outer IoT data feeding method in smart contract and oracle system ,???? ???????,"???, ???",05/08/2020,05/08/2020,27/12/2021,27/12/2021,https://patents.google.com/patent/KR102343461B1/en,https://patentimages.storage.googleapis.com/e6/12/cd/1e63b6d12b416c/112020082211628-pat00006.png
KR-102565850-B1,A TEE-based decentralized oracle system and method of transferring external data in the oracle system ,????? ?????,"???, ???",14/08/2020,14/08/2020,09/08/2023,09/08/2023,https://patents.google.com/patent/KR102565850B1/en,
KR-20190110367-A,Method for Managing Frozen Meat by using Blockchain ,???? ??????,"???, ???",20/03/2018,20/03/2018,30/09/2019,,https://patents.google.com/patent/KR20190110367A/en,https://patentimages.storage.googleapis.com/ca/ea/ba/e541718e925f84/pat00001.png
KR-20190110398-A,Alchcoin advertisement apparatus and method based on block chain ,????? ????,???,20/03/2018,20/03/2018,30/09/2019,,https://patents.google.com/patent/KR20190110398A/en,https://patentimages.storage.googleapis.com/db/90/f9/b049fe5849cf23/pat00001.png
KR-20190114435-A,"Method for oauth service through blockchain, and terminal and server using the same ",???? ?????,"???, ???, ???",30/03/2018,30/03/2018,10/10/2019,,https://patents.google.com/patent/KR20190114435A/en,https://patentimages.storage.googleapis.com/f0/59/3e/034bf3d77585d2/pat00001.png
KR-102193608-B1,A drone security management system and method based on drone certification with convergence block chain ,???? ??,???,19/08/2020,19/08/2020,22/12/2020,22/12/2020,https://patents.google.com/patent/KR102193608B1/en,https://patentimages.storage.googleapis.com/c7/fd/10/004dfc31ec662d/112020086837503-pat00003.png
KR-102236265-B1,"Method, computer-readable storage medium and computer program for management of defense technology information using blockchain network ",???????,"???, ???, ???",24/08/2020,24/08/2020,05/04/2021,05/04/2021,https://patents.google.com/patent/KR102236265B1/en,https://patentimages.storage.googleapis.com/97/42/e7/d35902bcd2f068/112020088586999-pat00001.png
KR-20190114421-A,"Method for sso service through blockchain, and terminal and server using the same ",???? ?????,"???, ???, ???",30/03/2018,30/03/2018,10/10/2019,,https://patents.google.com/patent/KR20190114421A/en,https://patentimages.storage.googleapis.com/45/40/cd/167cecec0c55c0/pat00001.png
KR-102551530-B1,System of blockchain based digital asset trading and method thereof ,???,"???, ???",03/09/2020,03/09/2020,04/07/2023,04/07/2023,https://patents.google.com/patent/KR102551530B1/en,https://patentimages.storage.googleapis.com/b6/e5/54/66b8c50a024474/112020093528889-pat00025.png
KR-102480754-B1,Multi-memperships integrated management system and method to provide integrated use among multi-memberships and prevent forgery/counterfeiting of automatic settlement ,???? ??????,???,16/09/2020,16/09/2020,23/12/2022,23/12/2022,https://patents.google.com/patent/KR102480754B1/en,https://patentimages.storage.googleapis.com/5d/35/2d/5d7e5f92dcad12/112020098404203-pat00001.png
KR-102493780-B1,System and method for monitoring the ground using hybrid unmanned airship ,???,???,16/09/2020,16/09/2020,02/02/2023,02/02/2023,https://patents.google.com/patent/KR102493780B1/en,https://patentimages.storage.googleapis.com/86/57/ff/37c1368a857e06/112020098319501-pat00002.png
KR-102446990-B1,Method for providing liquidity between heterogeneous key asset based homogeneous cryptocurrencies and apparatus thereof ,???? ????,"???, ???, ???",19/09/2019,18/09/2020,26/09/2022,26/09/2022,https://patents.google.com/patent/KR102446990B1/en,https://patentimages.storage.googleapis.com/ec/18/88/418403196f6b4b/112020099424925-pat00001.png
KR-20190115559-A,Method for Providing Cryptocurrency Trade based on Code Certification by using Smart Contract based on Blockchain ,???? ??????,"???, ???, ???",03/04/2018,03/04/2018,14/10/2019,,https://patents.google.com/patent/KR20190115559A/en,
KR-20190115558-A,Method for Providing Cryptocurrency Trade based on Channel Certification by using Smart Contract based on Blockchain ,???? ??????,"???, ???, ???",03/04/2018,03/04/2018,14/10/2019,,https://patents.google.com/patent/KR20190115558A/en,
KR-102259838-B1,Apparatus and method for building a blacklist of cryptocurrencies ,????? ?????,???,21/09/2020,21/09/2020,02/06/2021,02/06/2021,https://patents.google.com/patent/KR102259838B1/en,https://patentimages.storage.googleapis.com/03/9b/43/022097086cf4bd/112020100056581-pat00001.png
KR-20190115550-A,Smart Contract based on Blockchain for Providing Cryptocurrency Trading Platform ,???? ??????,"???, ???, ???",03/04/2018,03/04/2018,14/10/2019,,https://patents.google.com/patent/KR20190115550A/en,
KR-102245915-B1,Copyright contents monitoring method based on blockchain ,???,???,24/09/2020,24/09/2020,29/04/2021,29/04/2021,https://patents.google.com/patent/KR102245915B1/en,https://patentimages.storage.googleapis.com/b7/5b/91/ed8874237295fe/112020101964388-pat00001.png
KR-102482291-B1,Preventing dishonest acts for online examinations by using permissioned blockchain network and online examination server using the same ,(?)?????,"???, ???",25/09/2020,25/09/2020,29/12/2022,29/12/2022,https://patents.google.com/patent/KR102482291B1/en,https://patentimages.storage.googleapis.com/61/b7/51/addb1218e9404c/112020102686234-pat00001.png
KR-102451576-B1,Blockchain based tagging system and blockchain based tagging service providing method ,???,???,05/10/2020,05/10/2020,05/10/2022,05/10/2022,https://patents.google.com/patent/KR102451576B1/en,https://patentimages.storage.googleapis.com/ff/3f/42/e3985f6a32977f/112020104952210-pat00001.png
KR-102344933-B1,Blockchain based data storage device with chain database ,(?)?????,"???, ???",08/10/2020,08/10/2020,30/12/2021,30/12/2021,https://patents.google.com/patent/KR102344933B1/en,https://patentimages.storage.googleapis.com/17/a2/f9/1835d41abfd183/112020106437445-pat00001.png
KR-102514517-B1,Cord blood transaction brokerage service system and method through rights transferring and auction that registering ownership information using blockchain technology ,????? ?????,???,12/10/2020,12/10/2020,27/03/2023,27/03/2023,https://patents.google.com/patent/KR102514517B1/en,https://patentimages.storage.googleapis.com/43/3b/75/939af12bd79560/112020107276009-pat00001.png
KR-20190115557-A,Method for Providing Cryptocurrency Trade based on Multiple Channel Certification by using Smart Contract based on Blockchain ,???? ??????,"???, ???, ???",03/04/2018,03/04/2018,14/10/2019,,https://patents.google.com/patent/KR20190115557A/en,
KR-102332202-B1,Apparatus and method for providing secured loan service using cryptocurrency ,???? ??????,"???, ???",20/10/2020,20/10/2020,01/12/2021,01/12/2021,https://patents.google.com/patent/KR102332202B1/en,https://patentimages.storage.googleapis.com/42/12/68/5098449610c3e1/112020111105432-pat00001.png
KR-102452287-B1,Abnormal transaction detecting method in the circulation of online cash assets ,???? ???,"???, ???",27/10/2020,27/10/2020,07/10/2022,07/10/2022,https://patents.google.com/patent/KR102452287B1/en,https://patentimages.storage.googleapis.com/36/c0/c2/1fe3aac63278f6/112020114274117-pat00001.png
KR-102483282-B1,Method for managing a blockchain-based agricultural supply chain ,"???? ?, ??? ?, ?? ???","???? ?, ??? ?, ?? ???",27/10/2020,27/10/2020,02/01/2023,02/01/2023,https://patents.google.com/patent/KR102483282B1/en,https://patentimages.storage.googleapis.com/0c/92/e7/b302f6c3ec8666/112020113803541-pat00001.png
KR-20190115551-A,Method for Providing Cryptocurrency Trade by using Smart Contract based on Blockchain ,???? ??????,"???, ???, ???",03/04/2018,03/04/2018,14/10/2019,,https://patents.google.com/patent/KR20190115551A/en,
KR-20190116672-A,Security card apparatus with key management function of virtual money electronic wallet and key management method of virtual money electronic wallet ,???? ??????,"???, ???",05/04/2018,05/04/2018,15/10/2019,,https://patents.google.com/patent/KR20190116672A/en,https://patentimages.storage.googleapis.com/4e/f6/6b/a0e35ebc733b39/pat00001.png
KR-20190117212-A,System and method of exchanging mileage to crypto currency ,???,???,06/04/2018,06/04/2018,16/10/2019,,https://patents.google.com/patent/KR20190117212A/en,https://patentimages.storage.googleapis.com/b9/3f/02/0a2b1caf4b4022/pat00001.png
KR-20190118363-A,Data relay apparatus and method for data sharing ,???? ????,???,10/04/2018,10/04/2018,18/10/2019,,https://patents.google.com/patent/KR20190118363A/en,https://patentimages.storage.googleapis.com/78/86/58/73b32c3259c789/pat00001.png
KR-20190118364-A,Apparatus and method for providing advertisement service based on data sharing ,???? ????,???,10/04/2018,10/04/2018,18/10/2019,,https://patents.google.com/patent/KR20190118364A/en,https://patentimages.storage.googleapis.com/f4/c1/3d/6f36e9c2c3f89a/pat00001.png
KR-20190118362-A,Encryption apparatus and method for data sharing ,???? ????,???,10/04/2018,10/04/2018,18/10/2019,,https://patents.google.com/patent/KR20190118362A/en,https://patentimages.storage.googleapis.com/64/f3/5b/25dfba3aaa80e3/pat00001.png
KR-20200013195-A,Method and system for synchronizing fintech to coin and hash ,???,"???, ???, ???, ???",27/07/2018,27/07/2018,06/02/2020,,https://patents.google.com/patent/KR20200013195A/en,
KR-20190119294-A,Cryptocurrency hardware wallet for authenticating interlocked transaction and method thereof ,???? ???,"???, ???",12/04/2018,12/04/2018,22/10/2019,,https://patents.google.com/patent/KR20190119294A/en,https://patentimages.storage.googleapis.com/be/e0/f9/9d798544ab2556/pat00001.png
KR-20190121626-A,"Method, system and terminal apparatus for providing secure cryptocurrency service using usim security domain ",(?)??????,???,18/04/2018,18/04/2018,28/10/2019,,https://patents.google.com/patent/KR20190121626A/en,https://patentimages.storage.googleapis.com/16/3c/73/80afe70c589f43/pat00001.png
KR-102439779-B1,"Method, system and non-transitory computer-readable recording medium for providing entitlement-based service using a blockchain network ",???? ??????,"???, ???, ???",30/10/2020,30/10/2020,01/09/2022,01/09/2022,https://patents.google.com/patent/KR102439779B1/en,https://patentimages.storage.googleapis.com/cc/8d/49/cf5e43c8e64f79/112020116064015-pat00001.png
KR-20190122441-A,Double security block chain electronic transaction authentication system and its method ,???,???,20/04/2018,20/04/2018,30/10/2019,,https://patents.google.com/patent/KR20190122441A/en,https://patentimages.storage.googleapis.com/a9/d1/fa/b9d34d794b5e47/pat00001.png
KR-20190125777-A,Exercise measuring device having cryptocurrency mining function ,"???, ???","???, ???",30/04/2018,30/04/2018,07/11/2019,,https://patents.google.com/patent/KR20190125777A/en,https://patentimages.storage.googleapis.com/85/da/2b/8d5626317fb6a1/pat00001.png
KR-20200005629-A,Cryptocurrency system based on blockchain architecture and physical marking ,???? ??? ???.,"?? ????, ??? ??, ??? ??, ?? ?????, ??? ???, ???? ??, ?? ???, ?? ???",08/05/2017,08/05/2018,15/01/2020,,https://patents.google.com/patent/KR20200005629A/en,https://patentimages.storage.googleapis.com/23/2f/b7/25fc0a6d603b26/pct00001.png
KR-102314831-B1,Token economy based incentive system ,????? ????,"???, ???, ???, ???, ???",17/07/2020,03/11/2020,19/10/2021,19/10/2021,https://patents.google.com/patent/KR102314831B1/en,https://patentimages.storage.googleapis.com/2a/47/72/db1d1ee3bef41e/112020117283211-pat00001.png
KR-20190129629-A,Method and apparatus for contents management over block-chain ,???? ???,"???, ???",11/05/2018,11/05/2018,20/11/2019,,https://patents.google.com/patent/KR20190129629A/en,https://patentimages.storage.googleapis.com/c4/f8/9f/fa19da01776ced/pat00001.png
KR-20190130377-A,Network server mediating game item transaction between user terminals and method of operating thereof ,????? ????,"???, ???, ???, ???, ???, ???, ???, ???",14/05/2018,14/05/2018,22/11/2019,,https://patents.google.com/patent/KR20190130377A/en,https://patentimages.storage.googleapis.com/ab/d7/98/3b47865e807d3f/pat00001.png
KR-20190131789-A,Real time payment method using cryptocurrency ,???,???,17/05/2018,17/05/2018,27/11/2019,,https://patents.google.com/patent/KR20190131789A/en,https://patentimages.storage.googleapis.com/50/34/a9/1cd7c45d5ed534/pat00001.png
KR-102343338-B1,Blockchain-based body temperature measurement monitoring system using a portable thermometer and method thereof ,???? ????,???,04/11/2020,04/11/2020,27/12/2021,27/12/2021,https://patents.google.com/patent/KR102343338B1/en,https://patentimages.storage.googleapis.com/5b/39/46/c7e0add691298b/112020117482010-pat00001.png
KR-20190133463-A,A method for processing information ,???? ????,"???, ???",23/05/2018,23/05/2018,03/12/2019,,https://patents.google.com/patent/KR20190133463A/en,https://patentimages.storage.googleapis.com/04/80/ce/faa9aedacaff87/pat00001.png
KR-20190133447-A,A device for processing information ,???? ????,"???, ???",23/05/2018,23/05/2018,03/12/2019,,https://patents.google.com/patent/KR20190133447A/en,https://patentimages.storage.googleapis.com/06/91/21/34557b20197f06/pat00001.png
KR-20190133440-A,A method for processing information ,???? ????,"???, ???",23/05/2018,23/05/2018,03/12/2019,,https://patents.google.com/patent/KR20190133440A/en,https://patentimages.storage.googleapis.com/f2/ed/b4/e94e8868957753/pat00001.png
KR-20190136558-A,An apparatus for processing transaction information of cryptocurrency indicated by specific purposes ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136558A/en,https://patentimages.storage.googleapis.com/ae/51/f6/1169d688c480b0/pat00001.png
KR-20190136612-A,A method for processing information ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136612A/en,https://patentimages.storage.googleapis.com/b9/58/22/d6ef81cc643e30/pat00001.png
KR-20190136605-A,Recording midium ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136605A/en,https://patentimages.storage.googleapis.com/0b/ff/49/46e4df8fdc8737/pat00001.png
KR-20190136594-A,An apparatus for processing transaction information of cryptocurrency indicated by specific purposes ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136594A/en,https://patentimages.storage.googleapis.com/26/4c/5c/bf653e5bc82b05/pat00001.png
KR-20190136621-A,A program for processing information ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136621A/en,https://patentimages.storage.googleapis.com/57/2c/88/99345925ebab38/pat00001.png
KR-20190136575-A,Recording midium ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136575A/en,https://patentimages.storage.googleapis.com/2b/78/c5/3fa41b4d610eff/pat00001.png
KR-20190136563-A,A program for processing information ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136563A/en,https://patentimages.storage.googleapis.com/d9/1f/29/814bd04ce03c67/pat00001.png
KR-20190136639-A,Recording midium ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136639A/en,https://patentimages.storage.googleapis.com/30/f5/3b/789543cff0b8ad/pat00001.png
KR-20190136601-A,A program for processing information ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136601A/en,https://patentimages.storage.googleapis.com/68/13/9f/e04732aa5f7dad/pat00001.png
KR-20190136487-A,A method and an apparatus for processing transaction information of cryptocurrency indicated by specific purposes ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136487A/en,https://patentimages.storage.googleapis.com/c0/79/d0/d89a544743c0e3/pat00001.png
KR-20190136585-A,A method for processing transaction information of cryptocurrency indicated by specific purposes ,???? ????,"???, ???",31/05/2018,31/05/2018,10/12/2019,,https://patents.google.com/patent/KR20190136585A/en,https://patentimages.storage.googleapis.com/a0/f6/30/81a56837eba407/pat00001.png
KR-20190140376-A,Method for Listing Cryptocurrency Treading ,???? ??????,"???, ???, ???",11/06/2018,11/06/2018,19/12/2019,,https://patents.google.com/patent/KR20190140376A/en,https://patentimages.storage.googleapis.com/37/92/ef/a40ca58eb16095/pat00001.png
KR-20200003991-A,System for exchanging integrated crypto coin and the method thereof ,???,"???, ???, ???, ???",03/07/2018,03/07/2018,13/01/2020,,https://patents.google.com/patent/KR20200003991A/en,https://patentimages.storage.googleapis.com/38/79/15/4c574f07322b2b/pat00001.png
KR-20200003973-A,Cryptocurrency transaction system and method of cryptocurrency transaction service ,"???, ???","???, ???",03/07/2018,03/07/2018,13/01/2020,,https://patents.google.com/patent/KR20200003973A/en,https://patentimages.storage.googleapis.com/a8/9c/4e/c87619a52cdf52/pat00001.png
KR-20200004631-A,User Authentication using ECC and Hash ,????? ?????,"???, ???",04/07/2018,04/07/2018,14/01/2020,,https://patents.google.com/patent/KR20200004631A/en,https://patentimages.storage.googleapis.com/d4/ea/ed/c03004fb7ac8f2/pat00001.png
KR-20200006237-A,A Cryptographic Liquidity Borrowing Method Using Block Chain ,?? ????,"???, ???, ???, ???",10/07/2018,10/07/2018,20/01/2020,,https://patents.google.com/patent/KR20200006237A/en,https://patentimages.storage.googleapis.com/ab/51/2b/2f368628636812/pat00001.png
KR-20200006252-A,A Cryptographic Liquidity Borrowing Relay Device Using Block Chain ,?? ????,"???, ???, ???, ???",10/07/2018,10/07/2018,20/01/2020,,https://patents.google.com/patent/KR20200006252A/en,https://patentimages.storage.googleapis.com/02/0c/41/1ba42b4f7b82f4/pat00001.png
KR-20200006272-A,A Cryptographic Liquidity Security Processing Device Using Block Chain ,?? ????,"???, ???, ???, ???",10/07/2018,10/07/2018,20/01/2020,,https://patents.google.com/patent/KR20200006272A/en,https://patentimages.storage.googleapis.com/a9/0b/24/e94a110f774b53/pat00001.png
KR-20200006234-A,A Cryptographic Liquidity Borrowing System Using Block Chain ,?? ????,"???, ???, ???, ???",10/07/2018,10/07/2018,20/01/2020,,https://patents.google.com/patent/KR20200006234A/en,https://patentimages.storage.googleapis.com/56/4b/95/5ccd1f012593c4/pat00001.png
KR-20200007421-A,Bitcoin network scanning system and method ,????? ?????,"???, ???, ???, ???",13/07/2018,13/07/2018,22/01/2020,,https://patents.google.com/patent/KR20200007421A/en,https://patentimages.storage.googleapis.com/fa/e1/db/4cd222fa80523f/pat00001.png
KR-20200011323-A,System and operating method for copyright billing and copyright profit distribution based on domain-digital asset interwork ,???,???,24/07/2018,24/07/2018,03/02/2020,,https://patents.google.com/patent/KR20200011323A/en,https://patentimages.storage.googleapis.com/6d/a6/1f/029672f25e84e7/pat00001.png
KR-20200011735-A,Method and system for managing personal information in block chain environment ,???? ??,???,25/07/2018,25/07/2018,04/02/2020,,https://patents.google.com/patent/KR20200011735A/en,https://patentimages.storage.googleapis.com/6d/8f/1d/d692339fec2e58/pat00001.png
KR-20200013447-A,"Device and method for preventing cache side channel attack of blockchain wallet system, recording medium for performing the method ",??????????,"???, ???, ???, ???",30/07/2018,30/07/2018,07/02/2020,,https://patents.google.com/patent/KR20200013447A/en,https://patentimages.storage.googleapis.com/77/70/13/0fa04baa0ee2de/pat00001.png
KR-20200016499-A,Sharing reward system for verifying an sharing information using blockchain ,???? ???,???,07/08/2018,07/08/2018,17/02/2020,,https://patents.google.com/patent/KR20200016499A/en,https://patentimages.storage.googleapis.com/cd/cd/cd/0895eaacaaa2ac/pat00001.png
KR-20200017149-A,System for network marketing using block-chain and method thereof ,???,???,08/08/2018,08/08/2018,18/02/2020,,https://patents.google.com/patent/KR20200017149A/en,https://patentimages.storage.googleapis.com/d4/cb/dd/0a0f744a731be0/pat00001.png
KR-20200020320-A,Server for performing education-related authentication within a block-chain network and Billing servers ,????? ?????,"???, ???",17/08/2018,17/08/2018,26/02/2020,,https://patents.google.com/patent/KR20200020320A/en,https://patentimages.storage.googleapis.com/a5/0f/36/c90f1f40e57089/pat00001.png
KR-20200020558-A,Freely branching blockchain ,???,"???, ???",18/08/2018,18/08/2018,26/02/2020,,https://patents.google.com/patent/KR20200020558A/en,https://patentimages.storage.googleapis.com/9a/fa/12/5b3d7cdded0d22/pat00001.png
KR-20200021342-A,Payment method and system based on block chain ,???? ???,"???, ???, ???, ???",20/08/2018,20/08/2018,28/02/2020,,https://patents.google.com/patent/KR20200021342A/en,https://patentimages.storage.googleapis.com/06/72/b8/7a47f4dd336d87/pat00001.png
KR-20200021194-A,Smart contract method and system based block chain ,???? ??????,"???, ???, ???, ???",20/08/2018,20/08/2018,28/02/2020,,https://patents.google.com/patent/KR20200021194A/en,https://patentimages.storage.googleapis.com/90/d2/ba/6856c0fbe2ba61/pat00001.png
KR-20200021588-A,Game items trade using a blockchain ,???,???,21/08/2018,21/08/2018,02/03/2020,,https://patents.google.com/patent/KR20200021588A/en,https://patentimages.storage.googleapis.com/c0/e9/9f/4d1c4f1fa36aa6/pat00001.png
KR-20200022997-A,Content management system based on blockchain ,???? ????,"???, ???",24/08/2018,24/08/2018,04/03/2020,,https://patents.google.com/patent/KR20200022997A/en,https://patentimages.storage.googleapis.com/ea/26/0a/1025fc1dbaf9be/pat00001.png
KR-20200025811-A,Anchoring Method of Block Chain ,"?? ?, ???","?? ?, ???",31/08/2018,31/08/2018,10/03/2020,,https://patents.google.com/patent/KR20200025811A/en,https://patentimages.storage.googleapis.com/67/68/77/b33c11a5fb9e55/pat00001.png
KR-20200028760-A,System and method for managing watermark in virtual reality contents using blockchain network ,???? ???,???,07/09/2018,07/09/2018,17/03/2020,,https://patents.google.com/patent/KR20200028760A/en,https://patentimages.storage.googleapis.com/41/b2/87/004749d9096380/pat00001.png
KR-20200030883-A,Apparatus for transacting cryptocurrency and method thereof ,???,???,13/09/2018,13/09/2018,23/03/2020,,https://patents.google.com/patent/KR20200030883A/en,https://patentimages.storage.googleapis.com/ba/2a/3c/27b9943a154f14/pat00001.png
KR-20200030884-A,Device for transacting cryptocurrency and method thereof ,???,???,13/09/2018,13/09/2018,23/03/2020,,https://patents.google.com/patent/KR20200030884A/en,https://patentimages.storage.googleapis.com/1c/c6/eb/d27e5e1b260065/pat00001.png
KR-20200033016-A,Real time transaction method using crypto-currency ,???? ????,???,19/09/2018,19/09/2018,27/03/2020,,https://patents.google.com/patent/KR20200033016A/en,https://patentimages.storage.googleapis.com/eb/46/5e/da979b2256700a/pat00001.png
KR-20200037508-A,System and method of providing anonymity message service using block chain ,????? ?????,"???, ???, ???, ???, ???",01/10/2018,01/10/2018,09/04/2020,,https://patents.google.com/patent/KR20200037508A/en,https://patentimages.storage.googleapis.com/00/66/d9/130e9cb2cd0ce4/pat00002.png
KR-20200039468-A,Financial Transaction Platform Based on Block Chain Technology ,???,???,05/10/2018,05/10/2018,16/04/2020,,https://patents.google.com/patent/KR20200039468A/en,https://patentimages.storage.googleapis.com/6a/8f/4f/e43ffb2bc5504d/pat00001.png
KR-20200039132-A,Method for expanding data storage in blockchain network ,??????????,"???, ???",05/10/2018,05/10/2018,16/04/2020,,https://patents.google.com/patent/KR20200039132A/en,https://patentimages.storage.googleapis.com/5a/1f/13/7d82a7c4e6c2a0/pat00001.png
