id,assignee,priority_date,symbol,company
EP-4089623-A1,nChain Licensing AG,29/07/2016,EP,Nchain Licensing Ag
EP-4075357-A1,nChain Licensing AG,29/08/2017,EP,Nchain Licensing Ag
EP-4064167-A1,nChain Licensing AG,29/07/2016,EP,Nchain Licensing Ag
EP-4064166-A1,nChain Licensing AG,29/07/2016,EP,Nchain Licensing Ag
US-2019028277-A1,International Business Machines Corporation,24/07/2017,US,Ibm
US-2019034402-A1,International Business Machines Corporation,28/07/2017,US,Ibm
US-2019042620-A1,International Business Machines Corporation,01/08/2017,US,Ibm
US-2019108140-A1,International Business Machines Corporation,11/10/2017,US,Ibm
US-2020005388-A1,International Business Machines Corporation,28/06/2018,US,Ibm
US-2020034469-A1,International Business Machines Corporation,29/07/2018,US,Ibm
US-10826705-B2,International Business Machines Corporation,13/12/2018,US,Ibm
US-10937111-B2,International Business Machines Corporation,28/11/2017,US,Ibm
US-2019179672-A1,International Business Machines Corporation,07/12/2017,US,Ibm
US-2019327080-A1,International Business Machines Corporation,24/04/2018,US,Ibm
US-2018323980-A1,International Business Machines Corporation,05/05/2017,US,Ibm
US-2019165943-A1,International Business Machines Corporation,28/11/2017,US,Ibm
US-2020007312-A1,International Business Machines Corporation,02/07/2018,US,Ibm
EP-4060544-A1,nChain Licensing AG,09/06/2017,EP,Nchain Licensing Ag
US-2019034404-A1,International Business Machines Corporation,28/07/2017,US,Ibm
US-2020052884-A1,International Business Machines Corporation,13/08/2018,US,Ibm
US-2019197532-A1,International Business Machines Corporation,27/12/2017,US,Ibm
US-2018227119-A1,International Business Machines Corporation,09/02/2017,US,Ibm
US-2019378352-A1,International Business Machines Corporation,11/06/2018,US,Ibm
US-2020073962-A1,International Business Machines Corporation,29/08/2018,US,Ibm
EP-4092953-A1,nChain Licensing AG,09/11/2017,EP,Nchain Licensing Ag
US-2020014528-A1,International Business Machines Corporation,03/07/2018,US,Ibm
US-2019378142-A1,International Business Machines Corporation,07/06/2018,US,Ibm
US-2020118131-A1,International Business Machines Corporation,11/10/2018,US,Ibm
EP-4087183-A1,nChain Licensing AG,19/06/2017,EP,Nchain Licensing Ag
US-2019265894-A1,International Business Machines Corporation,20/11/2017,US,Ibm
US-2019075137-A1,International Business Machines Corporation,10/11/2016,US,Ibm
EP-4184404-A1,nChain Licensing AG,26/05/2017,EP,Nchain Licensing Ag
EP-4191494-A1,nChain Licensing AG,26/05/2017,EP,Nchain Licensing Ag
EP-4184405-A1,nChain Licensing AG,26/05/2017,EP,Nchain Licensing Ag
US-2019379754-A1,International Business Machines Corporation,06/06/2018,US,Ibm
US-2021090072-A1,nChain Holdings Limited,07/04/2017,US,Nchain Holdings Ltd
US-2019340266-A1,International Business Machines Corporation,01/05/2018,US,Ibm
US-2018268162-A1,International Business Machines Corporation,16/12/2015,US,Ibm
US-2020211003-A1,nChain Holdings Limited,14/06/2017,US,Nchain Holdings Ltd
US-2020007322-A1,International Business Machines Corporation,27/06/2018,US,Ibm
US-2019102777-A1,International Business Machines Corporation,26/10/2016,US,Ibm
US-10739997-B2,International Business Machines Corporation,20/11/2017,US,Ibm
US-10805094-B2,International Business Machines Corporation,08/10/2018,US,Ibm
US-2020073758-A1,International Business Machines Corporation,29/08/2018,US,Ibm
US-2020204557-A1,International Business Machines Corporation,19/12/2018,US,Ibm
US-2019158270-A1,International Business Machines Corporation,21/11/2017,US,Ibm
US-2019080118-A1,International Business Machines Corporation,17/11/2016,US,Ibm
US-2019075022-A1,International Business Machines Corporation,28/10/2016,US,Ibm
US-2020364205-A1,International Business Machines Corporation,17/05/2019,US,Ibm
US-10915552-B2,International Business Machines Corporation,28/06/2018,US,Ibm
US-11159307-B2,International Business Machines Corporation,08/08/2018,US,Ibm
US-11240001-B2,International Business Machines Corporation,06/11/2018,US,Ibm
US-10560270-B2,International Business Machines Corporation,03/05/2017,US,Ibm
US-10581621-B2,International Business Machines Corporation,18/05/2017,US,Ibm
US-11677542-B2,International Business Machines Corporation,17/05/2018,US,Ibm
US-10996854-B2,International Business Machines Corporation,20/11/2017,US,Ibm
US-11194932-B2,International Business Machines Corporation,06/06/2018,US,Ibm
US-11082291-B2,International Business Machines Corporation,28/10/2016,US,Ibm
US-10013573-B2,International Business Machines Corporation,16/12/2015,US,Ibm
US-11100090-B2,International Business Machines Corporation,06/11/2018,US,Ibm
US-10755226-B1,EMC IP Holding Company LLC,24/02/2017,US,Emc Ip Holding Co Llc
US-2020145222-A1,International Business Machines Corporation,03/05/2017,US,Ibm
US-2020162272-A1,International Business Machines Corporation,18/05/2017,US,Ibm
US-10713654-B2,International Business Machines Corporation,21/01/2016,US,Ibm
US-10255108-B2,International Business Machines Corporation,26/01/2016,US,Ibm
US-11005646-B2,International Business Machines Corporation,23/05/2018,US,Ibm
US-10904009-B2,International Business Machines Corporation,30/05/2018,US,Ibm
US-2019317935-A1,International Business Machines Corporation,21/11/2017,US,Ibm
US-11469891-B2,British Telecommunications Public Limited Company,12/06/2017,US,British Telecomm
US-10601585-B1,EMC IP Holding Company LLC,16/12/2016,US,Emc Ip Holding Co Llc
US-11526487-B2,International Business Machines Corporation,17/05/2019,US,Ibm
US-10769600-B2,International Business Machines Corporation,26/09/2016,US,Ibm
US-11574268-B2,International Business Machines Corporation,20/10/2017,US,Ibm
US-11057225-B2,International Business Machines Corporation,07/12/2017,US,Ibm
US-11150271-B2,International Business Machines Corporation,15/05/2018,US,Ibm
US-10833844-B2,International Business Machines Corporation,20/12/2017,US,Ibm
US-10171509-B2,International Business Machines Corporation,10/11/2016,US,Ibm
US-10956614-B2,British Telecommunications Public Limited Company,31/07/2015,US,British Telecomm
US-11347876-B2,British Telecommunications Public Limited Company,31/07/2015,US,British Telecomm
US-9807106-B2,British Telecommunications Public Limited Company,31/07/2015,US,British Telecomm
US-10541886-B2,International Business Machines Corporation,24/05/2017,US,Ibm
US-10594487-B2,International Business Machines Corporation,27/07/2017,US,Ibm
CN-109074562-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-10515233-B2,International Business Machines Corporation,19/03/2017,US,Ibm
US-10901955-B2,International Business Machines Corporation,29/07/2018,US,Ibm
US-11188883-B2,International Business Machines Corporation,23/09/2016,US,Ibm
US-10958628-B2,International Business Machines Corporation,18/12/2017,US,Ibm
US-11663609-B2,International Business Machines Corporation,04/10/2016,US,Ibm
US-10360191-B2,International Business Machines Corporation,07/10/2016,US,Ibm
US-10917233-B2,International Business Machines Corporation,16/10/2018,US,Ibm
US-11182851-B2,International Business Machines Corporation,20/10/2016,US,Ibm
US-10318979-B2,International Business Machines Corporation,26/12/2016,US,Ibm
US-10657526-B2,International Business Machines Corporation,28/10/2016,US,Ibm
US-10158527-B2,International Business Machines Corporation,28/10/2016,US,Ibm
CN-108781161-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-11176519-B2,International Business Machines Corporation,11/11/2016,US,Ibm
US-11429921-B2,International Business Machines Corporation,19/12/2016,US,Ibm
US-10554746-B2,International Business Machines Corporation,14/11/2016,US,Ibm
US-2021099299-A1,British Telecommunications Public Limited Company,12/06/2017,US,British Telecomm
US-2019372772-A1,International Business Machines Corporation,30/05/2018,US,Ibm
JP-2023078359-A,Nuchan Licenseing Age,29/08/2017,JP,
US-10887389-B2,International Business Machines Corporation,14/11/2016,US,Ibm
US-11204919-B2,International Business Machines Corporation,01/08/2017,US,Ibm
US-10915512-B2,International Business Machines Corporation,03/01/2017,US,Ibm
US-10778442-B2,International Business Machines Corporation,14/12/2016,US,Ibm
US-10832215-B2,International Business Machines Corporation,05/01/2017,US,Ibm
US-10687210-B2,International Business Machines Corporation,22/06/2018,US,Ibm
US-11133939-B2,International Business Machines Corporation,12/01/2017,US,Ibm
US-10659239-B2,International Business Machines Corporation,05/05/2017,US,Ibm
US-10530569-B2,International Business Machines Corporation,20/07/2017,US,Ibm
US-10511964-B1,International Business Machines Corporation,22/06/2018,US,Ibm
US-10783539-B2,International Business Machines Corporation,26/12/2016,US,Ibm
US-10587467-B2,International Business Machines Corporation,28/10/2016,US,Ibm
US-10599874-B2,International Business Machines Corporation,17/11/2016,US,Ibm
US-11178151-B2,International Business Machines Corporation,19/12/2018,US,Ibm
US-11334439-B2,International Business Machines Corporation,29/08/2018,US,Ibm
US-10299113-B1,International Business Machines Corporation,22/06/2018,US,Ibm
US-11042873-B2,International Business Machines Corporation,26/10/2016,US,Ibm
US-11176277-B2,International Business Machines Corporation,19/03/2017,US,Ibm
US-11196551-B2,International Business Machines Corporation,27/06/2018,US,Ibm
US-10621376-B2,International Business Machines Corporation,16/12/2015,US,Ibm
US-11030217-B2,International Business Machines Corporation,01/05/2018,US,Ibm
US-10171992-B1,International Business Machines Corporation,22/06/2018,US,Ibm
US-2022366401-A1,Nchain Licensing Ag,11/04/2017,US,Nchain Licensing Ag
US-11323530-B2,International Business Machines Corporation,06/06/2018,US,Ibm
TW-I784002-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",26/05/2017,TW,
US-11055136-B2,International Business Machines Corporation,15/05/2018,US,Ibm
US-11044272-B2,International Business Machines Corporation,10/11/2016,US,Ibm
TW-I788368-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",19/06/2017,TW,
US-10992549-B2,International Business Machines Corporation,24/05/2017,US,Ibm
US-11244316-B2,International Business Machines Corporation,07/06/2018,US,Ibm
US-10819503-B2,International Business Machines Corporation,03/07/2018,US,Ibm
US-10901957-B2,International Business Machines Corporation,29/08/2018,US,Ibm
US-10937253-B2,International Business Machines Corporation,11/06/2018,US,Ibm
US-10135609-B2,International Business Machines Corporation,09/02/2017,US,Ibm
US-11315110-B2,International Business Machines Corporation,27/12/2017,US,Ibm
US-11070360-B2,International Business Machines Corporation,13/08/2018,US,Ibm
US-10521505-B2,International Business Machines Corporation,28/07/2017,US,Ibm
US-11509455-B2,Nchain Licensing Ag,09/06/2017,US,Nchain Licensing Ag
US-11108544-B2,International Business Machines Corporation,02/07/2018,US,Ibm
US-2018315145-A1,International Business Machines Corporation,01/05/2017,US,Ibm
US-2020169462-A1,International Business Machines Corporation,28/10/2016,US,Ibm
US-10833861-B2,International Business Machines Corporation,28/11/2017,US,Ibm
US-2020145487-A1,International Business Machines Corporation,14/11/2016,US,Ibm
US-2020142891-A1,International Business Machines Corporation,01/08/2017,US,Ibm
US-10511452-B2,International Business Machines Corporation,05/05/2017,US,Ibm
US-11563557-B2,International Business Machines Corporation,24/04/2018,US,Ibm
US-10678598-B2,International Business Machines Corporation,07/12/2017,US,Ibm
US-2020004732-A1,International Business Machines Corporation,03/01/2017,US,Ibm
US-2020218940-A1,International Business Machines Corporation,08/01/2019,US,Ibm
US-10169614-B2,International Business Machines Corporation,17/11/2016,US,Ibm
CN-109314637-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109479005-B,"Blockchain Holdings Co., Ltd.",29/07/2016,CN,
US-11095451-B2,International Business Machines Corporation,03/05/2017,US,Ibm
CN-108885741-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109155036-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109074563-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109314642-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-2020120001-A1,International Business Machines Corporation,24/05/2017,US,Ibm
US-10985929-B2,International Business Machines Corporation,18/05/2017,US,Ibm
US-10396997-B2,International Business Machines Corporation,14/12/2016,US,Ibm
US-2020159576-A1,International Business Machines Corporation,15/05/2018,US,Ibm
US-10445302-B2,International Business Machines Corporation,03/01/2017,US,Ibm
US-10355869-B2,International Business Machines Corporation,12/01/2017,US,Ibm
US-10438170-B2,International Business Machines Corporation,05/01/2017,US,Ibm
AU-2017223158-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
AU-2017223138-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
US-10225078-B2,International Business Machines Corporation,09/02/2017,US,Ibm
AU-2017222470-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
AU-2017222468-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
AU-2017223127-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
AU-2017223136-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
US-11227457-B2,International Business Machines Corporation,02/12/2017,US,Ibm
TW-I717469-B,"Annda and Babuda Merchant Enchain Holdings Co., Ltd.",23/02/2016,TW,Nchain Holdings Ltd
TW-I797512-B,"Annda and Babuda Merchant Enchain Holdings Co., Ltd.",23/02/2016,TW,Nchain Holdings Ltd
TW-I747880-B,"Annda and Babuda Merchant Enchain Holdings Co., Ltd.",23/02/2016,TW,Nchain Holdings Ltd
US-2020082127-A1,International Business Machines Corporation,19/03/2017,US,Ibm
AU-2017349752-B2,nChain Holdings Limited,28/10/2016,AU,Nchain Holdings Ltd
AU-2017257448-B2,nChain Holdings Limited,29/04/2016,AU,Nchain Holdings Ltd
US-10320574-B2,International Business Machines Corporation,05/05/2017,US,Ibm
US-10592979-B2,International Business Machines Corporation,26/07/2017,US,Ibm
AU-2017257447-B2,nChain Holdings Limited,29/04/2016,AU,Nchain Holdings Ltd
AU-2017257449-B2,nChain Holdings Limited,29/04/2016,AU,Nchain Holdings Ltd
US-10579424-B2,International Business Machines Corporation,15/05/2018,US,Ibm
CN-109791671-B,"Blockchain Holdings Co., Ltd.",29/07/2016,CN,
US-11563574-B2,Nchain Holdings Ltd,29/07/2016,US,Nchain Holdings Ltd
TW-I782970-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",10/04/2017,TW,
US-10348487-B2,International Business Machines Corporation,20/07/2017,US,Ibm
US-2019251591-A1,International Business Machines Corporation,26/12/2016,US,Ibm
US-2019394637-A1,International Business Machines Corporation,22/06/2018,US,Ibm
US-2022027518-A1,International Business Machines Corporation,19/03/2017,US,Ibm
US-2019260576-A1,International Business Machines Corporation,20/07/2017,US,Ibm
US-10896195-B2,International Business Machines Corporation,29/07/2018,US,Ibm
US-2019222428-A1,International Business Machines Corporation,05/05/2017,US,Ibm
CN-109863719-B,"Blockchain Holdings Co., Ltd.",25/10/2016,CN,
US-10764142-B2,International Business Machines Corporation,16/11/2017,US,Ibm
US-2020167859-A1,International Business Machines Corporation,26/07/2017,US,Ibm
US-10735202-B2,International Business Machines Corporation,24/07/2017,US,Ibm
TW-I761357-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",29/07/2016,TW,
US-10452776-B2,International Business Machines Corporation,28/07/2017,US,Ibm
US-2019260593-A1,International Business Machines Corporation,12/01/2017,US,Ibm
US-10565192-B2,International Business Machines Corporation,01/08/2017,US,Ibm
US-10963400-B2,International Business Machines Corporation,11/10/2017,US,Ibm
US-2020084615-A1,International Business Machines Corporation,22/06/2018,US,Ibm
US-2019295038-A1,International Business Machines Corporation,05/01/2017,US,Ibm
US-11328347-B2,International Business Machines Corporation,28/06/2018,US,Ibm
US-2019349205-A1,International Business Machines Corporation,14/12/2016,US,Ibm
TW-I795374-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",25/10/2016,TW,
US-11509482-B2,Nchain Licensing Ag,22/05/2017,US,Nchain Licensing Ag
JP-2023053051-A,"Nchain Licensing Age, NCHAIN ??€?icensing AG",15/08/2017,JP,Nchain Licensing Ag
JP-2023068041-A,"Nchain Licensing Age, NCHAIN ??€?icensing AG",23/02/2016,JP,Nchain Licensing Ag
JP-2022075949-A,"Nchain Holdings Limited, NCHAIN ??€?OLDINGS LTD",29/04/2016,JP,Nchain Holdings Ltd
AU-2017223126-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
AU-2017222471-B2,nChain Holdings Limited,23/02/2016,AU,Nchain Holdings Ltd
JP-2021184274-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS LIMITED, NCHAIN ??€?OLDINGS LTD, Nuchan Holdings Limited",11/04/2016,JP,Nchain Holdings Ltd
US-10460289-B2,International Business Machines Corporation,30/11/2016,US,Ibm
US-10275739-B2,International Business Machines Corporation,05/01/2017,US,Ibm
CN-108885746-B,"Blockchain Holdings Co., Ltd.",24/03/2016,CN,
CN-109155035-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-108885745-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109074579-B,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-10387684-B2,International Business Machines Corporation,09/12/2016,US,Ibm
US-10380842-B2,International Business Machines Corporation,26/10/2016,US,Ibm
US-10452998-B2,International Business Machines Corporation,19/03/2017,US,Ibm
US-11323243-B2,International Business Machines Corporation,05/04/2019,US,Ibm
US-2019318351-A1,International Business Machines Corporation,07/12/2016,US,Ibm
US-11023248-B2,British Telecommunications Public Limited Company,30/03/2016,US,British Telecomm
US-11088826-B2,International Business Machines Corporation,27/02/2018,US,Ibm
US-2020252202-A1,International Business Machines Corporation,06/02/2019,US,Ibm
US-10373159-B2,International Business Machines Corporation,07/12/2016,US,Ibm
CN-109657446-B,Black Gold Coin Company,28/03/2016,CN,Black Gold Coin Inc
US-11381389-B2,Nchain Holdings Ltd.,15/08/2017,US,Nchain Holdings Ltd
US-2020322128-A1,International Business Machines Corporation,05/04/2019,US,Ibm
US-2023013158-A1,nChain Holdings Limited,15/08/2017,US,Nchain Holdings Ltd
US-11310234-B2,International Business Machines Corporation,16/11/2017,US,Ibm
US-2020159891-A1,International Business Machines Corporation,20/11/2018,US,Ibm
US-10609032-B2,International Business Machines Corporation,07/12/2017,US,Ibm
US-2020137064-A1,EMC IP Holding Company LLC,29/10/2018,US,Emc Ip Holding Co Llc
US-10764070-B2,International Business Machines Corporation,30/08/2018,US,Ibm
US-2020007311-A1,International Business Machines Corporation,28/06/2018,US,Ibm
US-2019379543-A1,International Business Machines Corporation,07/06/2018,US,Ibm
US-2020112444-A1,International Business Machines Corporation,08/10/2018,US,Ibm
US-2019278852-A1,International Business Machines Corporation,06/03/2018,US,Ibm
US-11102232-B2,International Business Machines Corporation,03/03/2017,US,Ibm
US-2019165949-A1,International Business Machines Corporation,24/11/2017,US,Ibm
EP-4209980-A1,nChain Licensing AG,24/07/2017,EP,Nchain Licensing Ag
TW-I770307-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",09/11/2017,TW,
US-2019334726-A1,Dell Products L.P.,30/04/2018,US,
US-2019036778-A1,International Business Machines Corporation,26/07/2017,US,Ibm
US-2018152289-A1,International Business Machines Corporation,30/11/2016,US,Ibm
US-11449476-B2,International Business Machines Corporation,24/04/2019,US,Ibm
AU-2020261982-B2,International Business Machines Corporation,24/04/2019,AU,Ibm
US-2019287107-A1,International Business Machines Corporation,15/03/2018,US,Ibm
US-2018255090-A1,International Business Machines Corporation,03/03/2017,US,Ibm
EP-4167165-A1,nChain Licensing AG,23/02/2016,EP,Nchain Licensing Ag
JP-2022106942-A,"Nchain Holdings Limited, NCHAIN ??€?OLDINGS LTD",14/06/2017,JP,Nchain Holdings Ltd
US-11348120-B2,International Business Machines Corporation,21/11/2017,US,Ibm
US-2018158054-A1,International Business Machines Corporation,07/12/2016,US,Ibm
TW-I778953-B,"Annda and Babuda Merchant Enchain Holdings Co., Ltd.",23/02/2016,TW,Nchain Holdings Ltd
JP-2021168171-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS LIMITED, NCHAIN ??€?OLDINGS LTD, Nuchan Holdings Limited",24/03/2016,JP,Nchain Holdings Ltd
US-11489693-B2,British Telecommunications Public Limited Company,12/06/2017,US,British Telecomm
